Company Name,Industry,perm_id
Croatia Osiguranje dd Ljubuski,Insurance,5000638004
Rockcliff Metals Corp,Metals & Mining,5001434833
Indo-Global Enterprises Ltd,Real Estate,5046959443
Dear Cashmere Group Holding Co,Professional & Commercial Services,5001226804
Biomagnetics Diagnostics Corp,Medical Equipment & Supplies,4296402549
Baladna Food Industries Co WLL,Processed Foods,5068931230
First Bank of Ohio,Commercial Banks,4297260292
Pixel Crow Games SA,Software & IT Services,5037850220
Norra Metals Corp,Asset Management & Custody Activities,4298019133
Universal Office Automation Ltd,Industrial Machinery & Goods,4295873957
Orea Mining Corp,Metals & Mining,4297631350
Dewi Shri Farmindo PT,Telecommunication Services,5083173422
Natura Hue Chem Ltd,Agricultural Products,4296744806
Nextmart Inc,E-Commerce,4295902319
Signature AG,Asset Management & Custody Activities,5059095932
Collingwood Resources Corp,Asset Management & Custody Activities,5059089983
CKP Leisure Ltd,Restaurants,5057818118
Richfield Financial Services Ltd,Investment Banking & Brokerage,5000025750
Munich Brand Hub AG,"Apparel, Accessories & Footwear",5059044467
Bluewater Acquisition Corp,Asset Management & Custody Activities,5066592644
Porto Energy Corp,Oil & Gas Exploration & Production,5001434024
Nano Mobile Healthcare Inc,Medical Equipment & Supplies,5044248994
Lattice Inc,Software & IT Services,4295914877
International Lease Finance Corp,Consumer Finance,4298009514
EnviroGold Global Ltd,Agricultural Products,4297312920
Aayush Food and Herbs Ltd,Processed Foods,5044199646
Central Iron Ore Ltd,Metals & Mining,4295857806
Millennium Silver Corp,Metals & Mining,4296361869
Polar Investments Ltd,Asset Management & Custody Activities,4295875029
Aichi Financial Group Inc,Commercial Banks,5083153997
Atlantic Asset Securitization LLC,Real Estate,4296317123
SCE Trust V,Real Estate,5044199685
RINO International Corp,Industrial Machinery & Goods,5000073337
Consolidated Africa Ltd,Metals & Mining,5050267279
Iddriven Inc,Software & IT Services,5042251744
Jagsonpal Finance and Leasing Ltd,Consumer Finance,4296891312
Williams Industries Inc,Industrial Machinery & Goods,4295908476
Lansdowne Oil & Gas PLC,Oil & Gas Exploration & Production,4295897883
AgriBank FCB,Software & IT Services,4296933147
Altona Rare Earths PLC,Asset Management & Custody Activities,4295897850
Dobojputevi dd Doboj Jug,Engineering & Construction Services,5000728496
Vanadian Energy Corp,Metals & Mining,4296345193
ABL Biotechnologies Ltd,Household & Personal Products,4295873166
Allin Corp,Software & IT Services,4295905480
Svarnim Trade Udyog Ltd,"Apparel, Accessories & Footwear",5043452034
Teva Pharmaceutical Finance Netherlands II BV,Biotechnology & Pharmaceuticals,5045817338
Excelsior ad Beograd,Hotels & Lodging,5000061095
Sunburst Alliance Inc,Insurance,4297063681
Ganesh Holdings Ltd,Asset Management & Custody Activities,4296134000
Neeraj Paper Marketing Ltd,Industrial Machinery & Goods,4296744614
AVI Products India Ltd,Industrial Machinery & Goods,4295973580
Silver Grail Resources Ltd,Metals & Mining,4295919383
Kulundakonservmoloko AO,Software & IT Services,5000006658
BR Home Centers SA,Multiline and Specialty Retailers & Distributors,5040950171
Joyce Boutique Group Ltd,Multiline and Specialty Retailers & Distributors,5071074201
Pacton Gold Inc,Metals & Mining,5037343436
AMG Capital Trust I,Asset Management & Custody Activities,4297665174
International Power Group Ltd,Waste Management,4295902286
Bollinger Industries Inc,Toys & Sporting Goods,4295912690
Indoor and Outdoor Communication Holding SA,Advertising & Marketing,5001201820
Lanebury Growth Capital Ltd,Asset Management & Custody Activities,5037344485
Energy Harbor Corp,Electric Utilities & Power Generators,5073632385
BTU Metals Corp,Metals & Mining,5000161154
Peoples Educational Holdings Inc,Media & Entertainment,4295916171
Ditem Explorations Inc,Metals & Mining,4296051655
Cache Inc,"Apparel, Accessories & Footwear",5040261793
KP Komunalac ad Srbac,Agricultural Products,5000732207
Baghdad Hotel,Hotels & Lodging,5037243316
Elite Capital Modaraba 1st,Asset Management & Custody Activities,4296019787
BPD Industrial Real Estate Fund ADSITS,Real Estate,5046457011
Pervasive Commodities Ltd,Biofuels,5000074238
Mosaic Acquisition Corp,Asset Management & Custody Activities,5057858656
Dillard's Capital Trust I,Asset Management & Custody Activities,5000013662
Nutech Energy Resources Inc,Oil & Gas Exploration & Production,4296184876
Rural/Metro Corp,Commercial Banks,4295907818
Avidian Gold Corp,Metals & Mining,5043331830
Mobile Star Corp,Metals & Mining,4298052636
Eurosystem SA w upadlosci,Electrical & Electronic Equipment,5035094138
Kopaonik ad Blace,"Apparel, Accessories & Footwear",5000057692
RLI Corp (Pre-Reincorporation),Industrial Machinery & Goods,4295904794
Gold Entertainment Group Inc,Telecommunication Services,4295902070
Highgold Mining Inc,Metals & Mining,5071163991
Inveritech Solutions Inc,Software & IT Services,4295872015
Nivi Trading Ltd,Asset Management & Custody Activities,4296188261
Zitopromet ad Bijeljina u stecaju,Multiline and Specialty Retailers & Distributors,5000740467
El Nino Ventures Inc,Metals & Mining,4296116252
Seibels Bruce Group Inc,Restaurants,4295907892
Lenskoye Ob''yedinennoye Rechnoye Parokhodstvo OAO,Engineering & Construction Services,4298120522
Pantera Silver Corp,Metals & Mining,4296066118
Mayberry Jamaican Equities Ltd,Asset Management & Custody Activities,5065326277
Cornerstone Capital Resources Inc,Metals & Mining,4296345143
Jain Marmo Industries Ltd,Metals & Mining,5046016971
Eletrobras Participacoes SA Eletropar,Telecommunication Services,4295859882
Mendarion SE,Software & IT Services,5063641952
Strategic Internet Investments Inc,Real Estate,4295955883
Laser Energetics Inc,Electrical & Electronic Equipment,4296302053
Boyne USA Inc,Containers & Packaging,5000379524
Zenith Infotech Ltd,Software & IT Services,4295873621
Peckham Industries Inc,Chemicals,4296381153
Priisk Dambuki PAO,Auto Parts,4296274923
ESR Funds Management (S) Ltd,Professional & Commercial Services,5000023293
ThermoEnergy Corp,Industrial Machinery & Goods,4295911644
Organic Potash Corp,Metals & Mining,5035470178
Poseidon Concepts Corp,Oil & Gas Services,5036229791
Rupert Resources Ltd,Metals & Mining,4296067445
Frontier Lithium Inc,Metals & Mining,4296051638
Ballast Nedam NV,Electrical & Electronic Equipment,4295884928
Electric Car Company Inc,Electrical & Electronic Equipment,4297767030
Pima Zinc Corp,Metals & Mining,5057937994
Holmes Investment Properties PLC,Metals & Mining,5001498837
XcelMobility Inc,Hardware,5000317400
Turmalina Metals Corp,Metals & Mining,5071149467
KazAzot AO,Software & IT Services,5055606692
Constellation Resources Ltd,Metals & Mining,5047107106
American Basketball Association Inc,Leisure Facilities,5000202941
Encore Energy Systems Inc,Electrical & Electronic Equipment,5000037871
Startronix International Inc,Hardware,4295941906
Quantum Blockchain Technologies Ltd,Asset Management & Custody Activities,5063146185
Queen City Invest Capital Stock,Asset Management & Custody Activities,4296491270
Organa Technologies Group Inc,Software & IT Services,4298009951
Gold Lakes Corp,Metals & Mining,4297689180
Asaplus Resources Ltd,Metals & Mining,5037839113
Myriad Interactive Media Inc,Advertising & Marketing,4295955725
Rudnici Banjani AD Skopje,Biotechnology & Pharmaceuticals,5037342441
Puma International Financing SA,"Apparel, Accessories & Footwear",5040950461
Respiratorius AB (publ),Software & IT Services,4297894270
Material & Technology sro,"Apparel, Accessories & Footwear",5071072934
Birac ad Zvornik u stecaju,Engineering & Construction Services,4296024180
Fieldwood Energy Inc,Oil & Gas Refining & Marketing,5063719912
Lithium Technology Corp,Fuel Cells & Industrial Batteries,4295914069
CAT Strategic Metals Corp,Metals & Mining,5035085471
Atlantis Plastics Inc,Containers & Packaging,5000026538
Go Silver Toprich Holdings Inc,Metals & Mining,4296480805
Jute Spinners Ltd,"Apparel, Accessories & Footwear",4295940779
Atlantic Energy Solutions Inc,Oil & Gas Services,4295968982
DECO MICA Ltd,Software & IT Services,5001127339
Exelor Ltd,Asset Management & Custody Activities,4298121669
Tritent International Corp,Multiline and Specialty Retailers & Distributors,4297197489
Pac Roots Cannabis Corp,Biotechnology & Pharmaceuticals,5037639748
Nhale Inc,Air Freight & Logistics,5037647964
Pacific Booker Minerals Inc,Metals & Mining,4295862819
Century Lithium Corp,Metals & Mining,4296066195
Enterra Group Corp,Professional & Commercial Services,4295913478
Alvopetro Energy Ltd (Pre-Merger),Oil & Gas Exploration & Production,5040706038
Newgen Technologies Inc,Waste Management,4295902790
Reibel SA,Air Freight & Logistics,4295859369
Fibresources Corp,Industrial Machinery & Goods,4296345181
International Silver Inc,Metals & Mining,4298015195
Osiajee Texfab Ltd,"Apparel, Accessories & Footwear",5001127519
JK Pharma-Chem Ltd,Biotechnology & Pharmaceuticals,4296008282
Perkins Oil & Gas Inc,Oil & Gas Exploration & Production,5038056980
Gulistan Textiles Mills Ltd,"Apparel, Accessories & Footwear",4296861953
World Series of Golf Inc,Toys & Sporting Goods,4297711032
Sri Amarnath Finance Ltd,Consumer Finance,5044197366
Red Moon Resources Inc,Chemicals,5037660389
Quinto Resources Inc,Metals & Mining,5000782962
Ariana Resources PLC,Metals & Mining,4295894318
THFC Funding No 1 PLC,Asset Management & Custody Activities,4295954803
Imako ad Banja Luka,Multiline and Specialty Retailers & Distributors,5000730473
Xenous Holdings Inc,Restaurants,5046708443
Grawe Osiguranje ad Banja Luka,Insurance,5000745720
Data Sinergitama Jaya Tbk PT,Software & IT Services,5080173531
SFB Bancorp Inc,Commercial Banks,4295914923
Radial Research Corp,Software & IT Services,5064654441
Stellar Acquisition III Inc,Asset Management & Custody Activities,5051391217
Heffx Inc,Software & IT Services,4295901556
Navigant Corporate Advisors Ltd,Investment Banking & Brokerage,5046057270
Arab Development and Real Estate Investment Co SAE,Real Estate,5043463588
Hellenic Cables SA Holdings SA,Electrical & Electronic Equipment,4295870654
Fair Oaks Income Ltd,Software & IT Services,5042934963
Marks and Spencer PLC,Software & IT Services,4297087991
Sygnia Collective Investments Rf (Pty) Ltd,Asset Management & Custody Activities,5043318767
Silver Phoenix Resources Inc,Metals & Mining,4298130541
Duncans Industries Ltd,Processed Foods,4295874143
Shyampur Sugar Mills Ltd,Agricultural Products,5000101313
Precipitate Gold Corp,Metals & Mining,5037344607
Kintech Renewables Ltd,"Apparel, Accessories & Footwear",5000050337
Rackla Metals Inc,Metals & Mining,5037044024
Kumar Wire Cloth Manufacturing Co Ltd,"Apparel, Accessories & Footwear",4296008296
Angus Gold Inc,Metals & Mining,5057736663
NCC Blue Water Products Ltd,Water Utilities & Services,5000050350
GDL Fund,Asset Management & Custody Activities,4296285345
Quest Water Global Inc,Industrial Machinery & Goods,5000677640
Mountain Energy Inc,Oil & Gas Exploration & Production,4296488947
GoldStone Resources Ltd,Metals & Mining,4295894230
CDG Petchem Ltd,Advertising & Marketing,5038030641
Eyes on The Go Inc,Software & IT Services,4296466380
Grameen One Scheme Two,Consumer Finance,4298062074
Krajinalijek ad Banja Luka u stecaju,Multiline and Specialty Retailers & Distributors,5000733793
North Bud Farms Inc,Biotechnology & Pharmaceuticals,5061204974
Itokk Inc,Telecommunication Services,4297253312
Azumah Resources Ltd,Metals & Mining,4295858430
Tristar Acquisition Group,Asset Management & Custody Activities,4295899217
Sebastiani Ventures Corp,Metals & Mining,5034752894
Cyberecord Inc,Software & IT Services,4295900144
Dhruva Capital Services Ltd,Investment Banking & Brokerage,4296965286
ASO Savings and Loans PLC,Mortgage Finance,5000067280
Sovfrakht AO,Software & IT Services,4296770661
Bhakti Gems and Jewellery Ltd,"Apparel, Accessories & Footwear",5055467400
Westkam Gold Corp,Metals & Mining,4295921322
Nmg Holding Company Inc,Asset Management & Custody Activities,5076953213
Cannara Biotech Inc (Pre-Merger),Biotechnology & Pharmaceuticals,5064599798
Aziz Pipes Ltd,Building Products & Furnishings,4295917333
Pinguin Haustechnik AG,Multiline and Specialty Retailers & Distributors,4295868807
Clone Algo Technologies Inc,Software & IT Services,5040256891
Castle Peak Mining Ltd,Metals & Mining,5000459239
IA Hedin Bil AB (publ),Health Care Delivery,4298315562
Drummond Ventures Corp,Asset Management & Custody Activities,5064696789
ArcWest Exploration Inc,Leisure Facilities,5037282512
Express Scripts Inc,Air Freight & Logistics,4295906405
Leafly Holdings Inc,Internet Media & Services,5071504326
CDW LLC,Chemicals,5001174156
Kasikornbank Public Company Ltd (Cayman Islands Branch),Chemicals,5000611659
Star Entertainment Group Inc,Casinos & Gaming,4297104271
Vinergy Capital Inc,Asset Management & Custody Activities,5035256065
Lucky Minerals Inc,Metals & Mining,4298468140
Da Nang Water Supply JSC,Water Utilities & Services,5056432664
Wolf Petroleum Ltd,Oil & Gas Exploration & Production,4295858662
Kurwitu Ventures Ltd,Software & IT Services,5044049227
First Student Bidco Inc,Software & IT Services,5081122759
Cobra Resources PLC,Metals & Mining,5065377964
Canary Resources Inc,Oil & Gas Exploration & Production,4297245738
Shreekrishna Biotech Ltd,Biotechnology & Pharmaceuticals,5000444956
Legacy Footwear Ltd,"Apparel, Accessories & Footwear",4296387207
Service Textile,"Apparel, Accessories & Footwear",4296316764
BG Medicine Inc,Medical Equipment & Supplies,4296093076
Vasa Retail and Overseas Ltd,"Apparel, Accessories & Footwear",5059975084
ForceField Energy Inc,Solar Technology & Project Developers,4298010005
American Green Group Inc,Insurance,5001437893
Flaherty & Crumrine Investment Grade Fixed Income Fund,Asset Management & Custody Activities,4296144523
Vanity Capital Inc,Asset Management & Custody Activities,5000020104
Search Minerals Inc,Metals & Mining,4297736582
Hytone Texstyles Ltd,Software & IT Services,4296008263
Avistar Communications Corp,Software & IT Services,4295900536
Nuveen All Cap Energy MLP Opportunities Fund,Asset Management & Custody Activities,5040208367
Actcelerate International Group Ltd,Professional & Commercial Services,5064620049
Chanmay Port JSC,Professional & Commercial Services,5044096839
Suhail Jute Mills Ltd,"Apparel, Accessories & Footwear",4296319627
Global Hunter Corp,Internet Media & Services,4296066073
Productivity Technologies Corp,Industrial Machinery & Goods,4295914619
Althea SpA,Software & IT Services,4298234733
4Cable TV International Inc,Media & Entertainment,4297723368
Strats(SM) Trust For Goldman Sachs Group Securities Series 2006-2,Investment Banking & Brokerage,4297521437
Nusantara Resources Ltd,Metals & Mining,5056411935
Light Management Group Inc,Hardware,4295955761
141 Capital Inc,Investment Banking & Brokerage,4295915045
Celexus Inc,Software & IT Services,4297498821
Pak Datacom Ltd,Telecommunication Services,4296862012
Kore Mining Ltd,Metals & Mining,4295919366
North Electrictiy Development and Investment JSC No2,Engineering & Construction Services,5000790371
Verde Science Inc,Biotechnology & Pharmaceuticals,4297873018
Orefinders Resources Inc,Metals & Mining,5064620690
Verity Corp,Industrial Machinery & Goods,4297712179
Nuveen Municipal Credit Opportunities Fund,Consumer Finance,5068933148
Sanghi Corporate Services Ltd,Asset Management & Custody Activities,4296835245
Dexia Credit Local SA,Commercial Banks,4297313816
West Mining Corp,Metals & Mining,5060539719
