company_name,perm_id,ticker_code,industry,
Zappallas Inc,4295876892,3770,Software & IT Services,
Fractale Corp,4295880111,3750,Media & Entertainment,
Hap Seng Plantations Holdings Bhd,4295884177,HAPL,Agricultural Products,
UMC Electronics Co Ltd,4296796027,6615,Electronic Manufacturing Services & Original Design Manufacturing,
Gulf Cement Co PSC,4295893472,GCEM,Construction Materials,
Golik Holdings Ltd,4295871664,1118,Iron & Steel Producers,
Brioschi Sviluppo Immobiliare SpA,4295875298,BRI,Real Estate,
Scope Industries Bhd,4295883339,SCP,Electrical & Electronic Equipment,
Global Strategic Group Ltd,4295871355,8007,Consumer Finance,
Ryomo Systems Co Ltd,4295879236,9691,Software & IT Services,
Success Prime Corp,4295891171,2496,Electrical & Electronic Equipment,
Axas Holdings Co Ltd,5047444265,3536,Multiline and Specialty Retailers & Distributors,
Airtificial Intelligence Structures SA,4295889476,AI,Engineering & Construction Services,
Overseas Realty Ceylon PLC,4295889730,OSEA,Real Estate,
Pharma-Bio Serv Inc,4297217663,PBSV,Professional & Commercial Services,
Nurol Gayrimenkul Yatirim Ortakligi AS,4295893783,NUGYO,Real Estate,
Metroglobal Ltd,4296419120,MGLB,Investment Banking & Brokerage,
D4t4 Solutions PLC,4295895176,D4T4,Software & IT Services,
Toabo Corp,4295880253,3204,Apparel, Accessories & Footwear,
General Cannabis Corp,5035435678,CANN,Real Estate Services,
Lib Work Co Ltd,5039673219,1431,Real Estate,
Hakuto Co Ltd,4295878650,7433,Industrial Machinery & Goods,
Unic Technology Corp,4295891458,5452,Chemicals,
HS Holdings Co Ltd,4295880228,7602,Multiline and Specialty Retailers & Distributors,
Provexis PLC,4295897706,PXS,Biotechnology & Pharmaceuticals,
Medigen Biotechnology Corp,4295892209,3176,Biotechnology & Pharmaceuticals,
Beenos Inc,4295880466,3328,E-Commerce,
Techfirm Holdings Inc,4295880651,3625,Software & IT Services,
Dimerco Data System Corp,4295892331,5403,Multiline and Specialty Retailers & Distributors,
Lighting & Equipment PCL,4295892680,AVLS,Electrical & Electronic Equipment,
SK Gas Ltd,4295882306,018670,Oil & Gas - Refining & Marketing,
Poly Culture Group Corp Ltd,5037122684,3636,Leisure Facilities,
Wuxi Rural Commercial Bank Co Ltd,5035150438,600908,Commercial Banks,
Maxvalu Tokai Co Ltd,4295879765,8198,Food Retailers & Distributors,
Waterco Ltd,4295858257,WAT,Industrial Machinery & Goods,
Ajinomoto (Malaysia) Bhd,4295883678,AJI,Processed Foods,
Hanil Vacuum Co Ltd,5000768526,123840,Hardware,
Chuco Co Ltd,4295878751,2139,Media & Entertainment,
AVZ Minerals Ltd,4295857457,AVZ,Metals & Mining,
Manugraph India Ltd,4295872593,MI,Industrial Machinery & Goods,
Saikaya Department Store Co Ltd,4295876591,8254,Multiline and Specialty Retailers & Distributors,
ALT Telecom PCL,5050282051,ALT,Hardware,
Mega Or Holdings Ltd,4297867873,MGOR,Real Estate,
Chemical and Allied Products PLC,4296422819,CAP,Chemicals,
Crown Confectionery Co Ltd,5054814250,264900,Processed Foods,
Hubline Bhd,4295883361,HUBL,Marine Transportation,
AGP Corp,4295878404,9377,Professional & Commercial Services,
Sincere Co Ltd,5040049361,6205,Electrical & Electronic Equipment,
King Co Ltd,4295878223,2215,Processed Foods,
Kedawung Setia Industrial Tbk PT,4295874694,KDSI,Containers & Packaging,
Binh Minh Plastics JSC,4297707603,BMP,Construction Materials,
Fortune Parts Industry PCL,5037590795,FPI,Auto Parts,
Bank Mega Tbk PT,4295874518,MEGA,Commercial Banks,
FRtek Co Ltd,4298015085,073540,Hardware,
Hunan Sundy Science and Technology Co Ltd,5040932030,300515,Hardware,
A-Sonic Aerospace Ltd,4295888049,ASON,Air Freight & Logistics,
Speedy Global Holdings Ltd,5038034324,540,Apparel, Accessories & Footwear,
Early Age Co Ltd,4295880293,3248,Real Estate Services,
See Hup Consolidated Bhd,4295883892,SHC,Air Freight & Logistics,
NCXX Group Inc,4295880194,6634,Hardware,
Day One Biopharmaceuticals Inc,5079901024,DAWN,Biotechnology & Pharmaceuticals,
Applied Technology Co Ltd,5000076586,4356,Software & IT Services,
EROAD Ltd,4297938703,ERD,Software & IT Services,
Revolution Co Ltd,4295880787,201150,Software & IT Services,
Harischandra Mills PLC,4295926296,HARI,Agricultural Products,
Song Da 505 JSC,4298114543,S55,Engineering & Construction Services,
CEC Environmental Protection Co Ltd,5001217542,300172,Water Utilities & Services,
Life Foods Co Ltd,4295880362,3065,Restaurants,
Nu-World Holdings Ltd,4295889250,NWL,Appliance Manufacturing,
Nan Tsan Co Ltd,4295891717,4712,Chemicals,
Goodbaby International Holdings Ltd,5001208987,1086,Toys & Sporting Goods,
Construction JSC No5,4297808293,CH5,Home Builders,
Sporttotal AG,4295869650,WIG1,Media & Entertainment,
KGL SA,4298240077,KGL,Industrial Machinery & Goods,
ITEK Inc,5001199053,119830,Semiconductors,
Zhonglu Co Ltd,4295863593,900915,Toys & Sporting Goods,
Hangzhou Jizhi Mechatronic Co Ltd,5043318660,300553,Industrial Machinery & Goods,
GeneFerm Biotechnology Co Ltd,5035441772,1796,Household & Personal Products,
V-cube Inc,4297113760,3681,Software & IT Services,
Kato Sangyo Co Ltd,4295876337,9869,Food Retailers & Distributors,
Satin Creditcare Network Ltd,4297900783,SATIN,Consumer Finance,
Mikro MSC Bhd,4295884002,MKRMB,Electrical & Electronic Equipment,
China Chuanglian Education Financial Group Ltd,4295870887,2371,Education,
Digital Bros SpA,4295875609,DIB,Software & IT Services,
Melcor Developments Ltd,4295860650,MRD,Home Builders,
BRC Asia Ltd,4295887659,BRC,Industrial Machinery & Goods,
Capital Product Partners LP,4296192143,CPLP,Marine Transportation,
Seiren Co Ltd,4295877930,3569,Apparel, Accessories & Footwear,
Shanxi Lanhua Sci-Tech Venture Co Ltd,4295865229,600123,Coal Operations,
Synthesis Electronic Technology Co Ltd,5000514002,300479,Hardware,
Asian Terminals Inc,5000004498,ATI,Marine Transportation,
Kintech Electronics Co Ltd,4295892251,6210,Hardware,
Stars Microelectronics Thailand PCL,4298136115,SMT,Electronic Manufacturing Services & Original Design Manufacturing,
Sahathai Terminal PCL,5056387792,PORT,Professional & Commercial Services,
Madhucon Projects Ltd,4295872959,MDHPJ,Engineering & Construction Services,
Innscor Africa Ltd,4295916363,INN,Electrical & Electronic Equipment,
Jiangsu Chunlan Refrigerating Equipment Stock Co Ltd,4295865043,600854,Electrical & Electronic Equipment,
Sealink International Bhd,4298052313,SELI,Marine Transportation,
Indonesian Paradise Property Tbk PT,4298052481,INPP,Hotels & Lodging,
First Property Group PLC,4295895183,FPO,Real Estate Services,
Lai Si Enterprise Holding Ltd,5051780178,2266,Electrical & Electronic Equipment,
Shaanxi Heimao Coking Co Ltd,5000503318,601015,Coal Operations,
Grupo Bafar SAB de CV,4295884426,BAFARB,Meat, Poultry & Dairy,
SIM Technology Group Ltd,4295870892,2000,Hardware,
Comtec Systems Co Ltd,4295882138,031820,Hardware,
Skipper Ltd,4298375202,SKIPPER,Engineering & Construction Services,
Pioneer Motor PCL,5045944371,PIMO,Electrical & Electronic Equipment,
Medical System Network Co Ltd,4295878472,4350,Drug Retailers,
My Heart Bodibra Group Ltd,5051602595,8297,Apparel, Accessories & Footwear,
Sumavision Technologies Co Ltd,5000707341,300079,Semiconductors,
Asian Phytoceuticals PCL,5001110820,APCO,Household & Personal Products,
Union Properties PJSC,4295893451,UPP,Real Estate,
Sarla Performance Fibers Ltd,4295873500,SRPL,Apparel, Accessories & Footwear,
Voksel Electric Tbk PT,4295874653,VOKS,Electrical & Electronic Equipment,
Superlon Holdings Bhd,4295883540,SLON,Construction Materials,
Isrotel Ltd,4295875265,ISRO,Hotels & Lodging,
STX Engine Co Ltd,4295881360,077970,Industrial Machinery & Goods,
Innoprise Plantations Bhd,4295883440,INNO,Agricultural Products,
Asukanet Co Ltd,4295880703,2438,Professional & Commercial Services,
Kobexindo Tractors Tbk PT,5037431626,KOBX,Industrial Machinery & Goods,
Ace Technologies Corp,4295882185,088800,Hardware,
Suzhou Chunxing Precision Mechanical Co Ltd,5001427518,002547,Hardware,
Shikibo Ltd,4295877933,3109,Apparel, Accessories & Footwear,
SMS Electric Co Ltd Zhengzhou,5044065919,002857,Hardware,
Ishizuka Glass Co Ltd,4295877584,5204,Containers & Packaging,
Yesil Gayrimenkul Yatirim Ortakligi AS,4295893749,YGYO,Real Estate,
Pengxin International Mining Co Ltd,4295864960,600490,Chemicals,
Idico Infrastructure Development Investment JSC,5000264126,HTI,Engineering & Construction Services,
Plava Laguna dd,4296323474,PLAGRA,Hotels & Lodging,
Intergis Co Ltd,5000044274,129260,Marine Transportation,
Advanced Power Electronics Corp,4295892179,8261,Semiconductors,
Hotto Link Inc,4297203398,3680,Software & IT Services,
Kirloskar Industries Ltd,4295874078,KKIL,Investment Banking & Brokerage,
Berry Genomics Co Ltd,4295865328,000710,Auto Parts,
Media Links Co Ltd,4295880357,6659,Hardware,
Khonburi Sugar PCL,5001219271,KBS,Agricultural Products,
ITFor Inc,4295879944,4743,Software & IT Services,
SinoDaan Co Ltd,5047445417,300635,Engineering & Construction Services,
Hong Kong Ferry Holdings Co Ltd,4295871267,50,Real Estate,
Arcplus Group PLC,4295864994,600629,Engineering & Construction Services,
Apex Science & Engineering Corp,4295892197,3052,Engineering & Construction Services,
Mammy Mart Corp,4295879896,9823,Food Retailers & Distributors,
SBS Philippines Corp,5046438092,SBS,Industrial Machinery & Goods,
Yong Tai Bhd,4295883977,YTB,Apparel, Accessories & Footwear,
China Television Co,4295891177,9928,Media & Entertainment,
Oi Electric Co Ltd,4295880009,6822,Hardware,
Henan Dayou Energy Co Ltd,4295864886,600403,Coal Operations,
Lootom Telcovideo Network Wuxi Co Ltd,5041758507,300555,Hardware,
UEX Ltd,4295879474,9888,Iron & Steel Producers,
Figtree Holdings Ltd,5040267144,FIGT,Engineering & Construction Services,
Cyber Com Co Ltd,4295880370,3852,Software & IT Services,
KCTC,4295881076,009070,Road Transportation,
Great Harvest Maeta Group Holdings Ltd,5001178197,3683,Marine Transportation,
JAG Bhd,4295883237,JAG,Software & IT Services,
Hsin Tai Gas Co Ltd,4295892515,8917,Gas Utilities & Distributors,
Pulse Seismic Inc,4295863010,PSD,Oil & Gas - Services,
Shin Hai Gas Corp,4295892478,9926,Gas Utilities & Distributors,
Sai Gon Ground Services JSC,5001119829,SGN,Professional & Commercial Services,
Grazziotin SA,4295860018,CGRA3,Multiline and Specialty Retailers & Distributors,
Yesco Holdings Co Ltd,4295882293,015360,Gas Utilities & Distributors,
Talent Property Group Ltd,4295871099,760,Household & Personal Products,
Xtek Ltd,4295858551,XTE,Aerospace & Defence,
International Gas Product Shipping JSC,5001231109,GSP,Oil & Gas - Midstream,
GTN Industries Ltd,4295873869,GTN,Apparel, Accessories & Footwear,
Ewein Bhd,4295884111,EWEI,Industrial Machinery & Goods,
Texchem Resources Bhd,4295883953,TEX,Chemicals,
Spectra Systems Corp,4296044541,SPSY,Hardware,
Acon Holding Inc,5059999195,3710,Hardware,
Scout Gaming Group AB,5059003029,SCOUT,Casinos & Gaming,
Glunz & Jensen Holding A/S,4295865945,GJ,Industrial Machinery & Goods,
Broadex Technologies Co Ltd,5037026665,300548,Electrical & Electronic Equipment,
Jiangsu Fasten Co Ltd,4295864800,000890,Iron & Steel Producers,
Vinhomes JSC,5030122334,VHM,Real Estate,
Wise Group AB,4297853907,WISE,Professional & Commercial Services,
Victoria Eiendom AS,4296786255,VIEI,Real Estate Services,
Optiscan Imaging Ltd,4295858013,OIL,Medical Equipment & Supplies,
ITmedia Inc,4295880214,2148,Internet Media & Services,
VCREDIT Holdings Ltd,5061949219,2003,Consumer Finance,
RHI Magnesita India Ltd,5036180122,RHIM,Construction Materials,
Fujian Dongbai Group Co Ltd,4295863947,600693,Multiline and Specialty Retailers & Distributors,
Guangdong VTR Bio-Tech Co Ltd,5034761543,300381,Biotechnology & Pharmaceuticals,
Noibai Cargo Terminal Services JSC,5038907832,NCT,Professional & Commercial Services,
Aurora World Corp,4295881403,039830,Multiline and Specialty Retailers & Distributors,
Will Co Ltd,4295878763,6259,Electronic Manufacturing Services & Original Design Manufacturing,
Saibo Co Ltd,4295876593,3123,Apparel, Accessories & Footwear,
Hyoki Kaiun Kaisha Ltd,4295876299,9362,Marine Transportation,
SK Japan Co Ltd,4295878889,7608,Multiline and Specialty Retailers & Distributors,
FIMBank plc,4296420990,FIM,Commercial Banks,
Deccan Cements Ltd,4295872501,DECM,Construction Materials,
Guanhao Biotech Co Ltd,5001428120,300238,Medical Equipment & Supplies,
Victek Co Ltd,4295882098,065450,Aerospace & Defence,
IF Bancorp Inc,5030764258,IROQ,Consumer Finance,
Transcorp Hotels PLC,5036779422,TRANSCOH,Hotels & Lodging,
YIK Corp,5047104250,232140,Semiconductors,
Sapura Resources Bhd,4295883061,SRB,Multiline and Specialty Retailers & Distributors,
Excel Cell Electronic Co Ltd,4295891611,2483,Hardware,
Jizhong Energy Resources Co Ltd,4295865242,000937,Coal Operations,
Midwest Energy Emissions Corp,4298052264,MEEC,Industrial Machinery & Goods,
Asia Precision PCL,5028043672,APCS,Industrial Machinery & Goods,
Taidoc Technology Corp,4298075244,4736,Medical Equipment & Supplies,
TeleCanor Global Ltd,4295976902,TGL,Software & IT Services,
APC Technology Group plc,4295895953,APC,Electrical & Electronic Equipment,
Visual International Holdings Ltd,5040952850,VIS,Real Estate,
Unified Factory SA,5047817362,UFC,Software & IT Services,
Bali Bintang Sejahtera Tbk PT,5067945745,BOLA,Leisure Facilities,
Nerdwallet Inc,5045513280,NRDS,Internet Media & Services,
SPYR Inc,5045513821,SPYR,Professional & Commercial Services,
Del Frisco's Restaurant Group Inc,4297889604,DFRG,Restaurants,
Magma dd,4297576902,MGMARA,Apparel, Accessories & Footwear,
Kerry Express (Thailand) PCL,5076392643,KEX,Air Freight & Logistics,
Global Clean Energy Holdings Inc,4295914156,GCEH,Biofuels,
Eaton Vance California Municipal Income Trust,5035431173,CEV,Investment Banking & Brokerage,
Leo Global Logistics PCL,5044100302,LEO,Air Freight & Logistics,
Lidds AB,4297914635,LIDDS,Biotechnology & Pharmaceuticals,
LIG Assets Inc,5000451875,LIGA,Real Estate,
Wollongong Coal Ltd,4295858579,WLC,Metals & Mining,
Crossject SA,4298006026,ALCJ,Medical Equipment & Supplies,
Columbus Energy Resources PLC,4295897321,CERP,Oil & Gas - Exploration & Production,
White Group PCL,4295892835,WG,Chemicals,
Coco's Japan Co Ltd,4295879592,9943,Restaurants,
PGO SA,5035958360,PGO,Iron & Steel Producers,
Ferro Alloys Corp Ltd,4295872969,FAC,Iron & Steel Producers,
Callitas Health Inc,5044178201,LILY,Medical Equipment & Supplies,
Zenergy AB,5047444667,ZENZIPB,Home Builders,
Gismondi 1754 SpA,5071548612,GIS,Apparel, Accessories & Footwear,
San Leon Energy PLC,4298076733,SLE,Oil & Gas - Exploration & Production,
Nischer Properties AB,4295890153,NIS,Real Estate,
Carnival Group International Holdings Ltd,4295871754,996,Leisure Facilities,
Starflex PCL,5070763058,SFLEX,Containers & Packaging,
Leoclan Co Ltd,4298185762,7681,Health Care Distributors,
Booktopia Group Ltd,5067947821,BKG,E-Commerce,
Medapp SA,5036178647,MDA,Software & IT Services,
Esaar (India) Ltd,5000075793,ESARI,Asset Management & Custody Activities,
KST Beteiligungs AG,4295869906,KSW,Investment Banking & Brokerage,
Wegener Corp,4295915406,WGNR,Hardware,
Ashapura Intimates Fashion Ltd,5038069783,AIFL,Apparel, Accessories & Footwear,
Invitrocue Ltd,4295857879,IVQ,Biotechnology & Pharmaceuticals,
Inbound Tech Inc,5058998399,7031,Professional & Commercial Services,
Gunung Raja Paksi Tbk PT,4296687344,GGRP,Iron & Steel Producers,
Lifebrandz Ltd,4295887793,LFBZ,Restaurants,
Thinkink Picturez Ltd,5046051286,TISL,Media & Entertainment,
An Truong An JSC,5051772429,ATG,Metals & Mining,
Satkar Finlease Ltd,5040243779,SAFL,Consumer Finance,
Puration Inc,5037342131,PURA,Industrial Machinery & Goods,
Handok Clean Tech Co Ltd,5060005102,256150,Appliance Manufacturing,
AYRO Inc,4295908999,AYRO,Automobiles,
Viettel Post Joint Stock Corp,5001119858,VTP,Air Freight & Logistics,
North American Palladium Ltd,4295862002,PDL,Metals & Mining,
Israel Opportunity Energy Resources LP,5000793651,ILDC,Oil & Gas - Exploration & Production,
Mtag Group Bhd,5068318354,MTAG,Professional & Commercial Services,
SEMrush Holdings Inc,5079243877,SEMR,Software & IT Services,
Engtex Group Bhd,4295883071,ENGT,Multiline and Specialty Retailers & Distributors,
Spaceage Products Ltd,5044364002,SPAC,Industrial Machinery & Goods,
Chengda Pharmaceuticals Co Ltd,5000566003,301201,Biotechnology & Pharmaceuticals,
Zaragoza Properties SOCIMI SA,5046704862,YZPS,Real Estate,
Shanghai Bright Power Semiconductor Co Ltd,5057951023,688368,Semiconductors,
Ha Noi PVR Investment JSC,5000106458,PVR,Leisure Facilities,
Bondpartners SA,4295890503,BON,Investment Banking & Brokerage,
CTT Pharmaceutical Holdings Inc,4295901722,CTTH,Biotechnology & Pharmaceuticals,
Reliq Health Technologies Inc,4297456602,RHT,Software & IT Services,
Creo Medical Group PLC,5052536982,CREO,Professional & Commercial Services,
Vantea Smart SpA,5066548114,VNT,Software & IT Services,
Grandeur Products Ltd,5046434334,GPRL,Non-Alcoholic Beverages,
Marga Abhinaya Abadi Tbk PT,5056408424,MABA,Hotels & Lodging,
Amlex Holdings Bhd,5065361691,AMLEX,Semiconductors,
GCM Capital Advisors Ltd,5042216204,GCMCA,Asset Management & Custody Activities,
Greatland Gold PLC,4295896692,GGP,Metals & Mining,
Block Energy PLC,4297642729,BLOE,Oil & Gas - Exploration & Production,
Future First Technologies Ltd,5040694129,FFT,Software & IT Services,
Ecosuntek SpA,5039618181,ECK,Solar Technology & Project Developers,
LSI Software SA,4295886549,LSI,Software & IT Services,
New Frontier Health Corp,5064578345,NFH,Health Care Delivery,
Vivic Corp,5056602209,VIVC,Professional & Commercial Services,
Thai Steel Cable PCL,4295893417,TSC,Auto Parts,
PHU THO TOURIST SERVICE JSC,5058981679,DSP,Leisure Facilities,
Pan Asia Data Holdings Inc,5046723082,1561,Chemicals,
New Advanced Electronics Technologies Co Ltd,4295892462,3465,Electrical & Electronic Equipment,
Indianivesh Ltd,4297710958,INNV,Investment Banking & Brokerage,
Visagar Financial Services Ltd,4296793261,VFSL,Asset Management & Custody Activities,
Hamayuu Co Ltd,5062442543,7682,Restaurants,
Bihar Sponge Iron Ltd,4295872229,BISI,Metals & Mining,
Baikowski SA,5001250570,ALBKK,Chemicals,
Xinghua Port Holdings Ltd,5000853874,1990,Professional & Commercial Services,
Vinh Long Cereal and Food Corp,5001119863,VLF,Agricultural Products,
SDS Group Bhd,5071164895,SDS,Processed Foods,
Martello Technologies Group Inc,5060660853,MTLO,Oil & Gas - Exploration & Production,
APT Medical Inc,5040952334,688617,Medical Equipment & Supplies,
RDE Inc,4295914463,PWVI,Electrical & Electronic Equipment,
MOBA Network AB,5071576881,MOBA,Software & IT Services,
Inversora Electrica de Buenos Aires SA,4295856109,IEBA,Asset Management & Custody Activities,
