company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log,standard_metric
Piramal Enterprises Ltd,4295872692,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.3,246,S_risk,Biotechnology & Pharmaceuticals,2018,0.12,0.262364264467491,Drug_Safety
MEI Pharma Inc,4295899598,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,246,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Morphic Holding Inc,5066537246,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,246,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Piramal Enterprises Ltd,4295872692,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.25,246,S_risk,Biotechnology & Pharmaceuticals,2019,0.1,0.2231435513142097,Drug_Safety
Piramal Enterprises Ltd,4295872692,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.28,246,S_risk,Biotechnology & Pharmaceuticals,2021,0.112,0.2468600779315258,Drug_Safety
CK Life Sciences Intl (Holdings) Inc,5000036103,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,246,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
CK Life Sciences Intl (Holdings) Inc,5000036103,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,246,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
CK Life Sciences Intl (Holdings) Inc,5000036103,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,246,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
CK Life Sciences Intl (Holdings) Inc,5000036103,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,246,S_risk,Biotechnology & Pharmaceuticals,2018,0.0,0.0,Drug_Safety
Kura Oncology Inc,5044341506,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Hemas Holdings PLC,4295889739,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
Clinuvel Pharmaceuticals Ltd,4295856451,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
BioArctic AB,5035561399,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
Oxurion NV,4295859470,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Hemas Holdings PLC,4295889739,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453,Business_Ethics
Oxurion NV,4295859470,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
BioArctic AB,5035561399,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
CRISPR Therapeutics AG,5042268704,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Hemas Holdings PLC,4295889739,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
BioArctic AB,5035561399,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Drug_Safety
BioArctic AB,5035561399,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Hemas Holdings PLC,4295889739,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2024,0.0,0.0,Drug_Safety
CRISPR Therapeutics AG,5042268704,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
BioArctic AB,5035561399,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
Oxurion NV,4295859470,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2019,0.4,0.6931471805599453,Business_Ethics
BioArctic AB,5035561399,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2018,0.0,0.0,Drug_Safety
Hemas Holdings PLC,4295889739,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Kura Oncology Inc,5044341506,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
CRISPR Therapeutics AG,5042268704,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Oxurion NV,4295859470,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Hemas Holdings PLC,4295889739,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,2.5,245,S_risk,Biotechnology & Pharmaceuticals,2023,1.0,1.252762968495368,Drug_Safety
Hemas Holdings PLC,4295889739,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Kura Oncology Inc,5044341506,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2019,0.4,0.6931471805599453,Business_Ethics
Hemas Holdings PLC,4295889739,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
BioArctic AB,5035561399,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,245,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
BioArctic AB,5035561399,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,245,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Beijing Tiantan Biological Products Corp Ltd,4295865264,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,244,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
Beijing Tiantan Biological Products Corp Ltd,4295865264,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,244,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Cyclerion Therapeutics Inc,5067843831,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,244,S_risk,Biotechnology & Pharmaceuticals,2019,0.4,0.6931471805599453,Business_Ethics
Beijing Tiantan Biological Products Corp Ltd,4295865264,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,244,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Business_Ethics
Betta Pharmaceuticals Co Ltd,5000768225,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,244,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Cyclerion Therapeutics Inc,5067843831,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,244,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Cyclerion Therapeutics Inc,5067843831,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,244,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Exagen Inc,4296127863,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
OBI Pharma Inc,5000693472,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Ajanta Pharma Ltd,4295874157,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453,Business_Ethics
OBI Pharma Inc,5000693472,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,243,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
Y-mAbs Therapeutics Inc,5051611538,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
OBI Pharma Inc,5000693472,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,243,S_risk,Biotechnology & Pharmaceuticals,2018,0.0,0.0,Drug_Safety
Kalvista Pharmaceuticals Inc,4297340254,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453,Business_Ethics
Exagen Inc,4296127863,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Ajanta Pharma Ltd,4295874157,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,243,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
Orgenesis Inc,4298422934,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Kalvista Pharmaceuticals Inc,4297340254,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
OBI Pharma Inc,5000693472,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
OBI Pharma Inc,5000693472,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,243,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
Exagen Inc,4296127863,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
OBI Pharma Inc,5000693472,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,243,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Drug_Safety
Orgenesis Inc,4298422934,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Y-mAbs Therapeutics Inc,5051611538,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
OBI Pharma Inc,5000693472,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2019,0.4,0.6931471805599453,Business_Ethics
Y-mAbs Therapeutics Inc,5051611538,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Ajanta Pharma Ltd,4295874157,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.02,243,S_risk,Biotechnology & Pharmaceuticals,2023,0.008,0.0198026272961797,Drug_Safety
OBI Pharma Inc,5000693472,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
OBI Pharma Inc,5000693472,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,243,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Drug_Safety
Ajanta Pharma Ltd,4295874157,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,243,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Ajanta Pharma Ltd,4295874157,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,243,S_risk,Biotechnology & Pharmaceuticals,2024,0.0,0.0,Drug_Safety
Sorrento Therapeutics Inc,4296491271,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,242,S_risk,Biotechnology & Pharmaceuticals,2018,0.0,0.0,Drug_Safety
TTY Biopharm Co Ltd,4295891167,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Inhibrx Inc,5063750249,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Sorrento Therapeutics Inc,4296491271,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,1.8,242,S_risk,Biotechnology & Pharmaceuticals,2018,0.72,1.0296194171811583,Drug_Safety
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,242,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
TTY Biopharm Co Ltd,4295891167,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,242,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Drug_Safety
Inhibrx Inc,5063750249,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Corbus Pharmaceuticals Holdings Inc,5040943458,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,1.75,242,S_risk,Biotechnology & Pharmaceuticals,2021,0.7,1.01160091167848,Drug_Safety
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,242,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
TTY Biopharm Co Ltd,4295891167,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Sorrento Therapeutics Inc,4296491271,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2019,0.4,0.6931471805599453,Business_Ethics
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,242,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,242,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Drug_Safety
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,242,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
Corbus Pharmaceuticals Holdings Inc,5040943458,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,242,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
TTY Biopharm Co Ltd,4295891167,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,1.7,242,S_risk,Biotechnology & Pharmaceuticals,2020,0.6799999999999999,0.9932517730102832,Drug_Safety
Taro Pharmaceutical Industries Ltd,4295875212,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,241,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Taro Pharmaceutical Industries Ltd,4295875212,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,241,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Essex Bio-Technology Ltd,4295871189,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,2.38,241,S_risk,Biotechnology & Pharmaceuticals,2022,0.952,1.2178757094949273,Drug_Safety
Essex Bio-Technology Ltd,4295871189,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,241,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
RVL Pharmaceuticals PLC,5065379339,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,241,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Essex Bio-Technology Ltd,4295871189,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,241,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
RVL Pharmaceuticals PLC,5065379339,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,241,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Essex Bio-Technology Ltd,4295871189,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,241,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Essex Bio-Technology Ltd,4295871189,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,241,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Essex Bio-Technology Ltd,4295871189,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,241,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Drug_Safety
RVL Pharmaceuticals PLC,5065379339,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,241,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Essex Bio-Technology Ltd,4295871189,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,241,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Taro Pharmaceutical Industries Ltd,4295875212,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,241,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Abeona Therapeutics Inc,4295911990,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Oramed Pharmaceuticals Inc,5037660929,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,240,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Abeona Therapeutics Inc,4295911990,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Cidara Therapeutics Inc,5042263702,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
