company_name|perm_id|data_type|disclosure|metric_description|metric_name|metric_value|nb_points_of_observations|pillar|Industry|year|metric_value_scaled|metric_value_log
Imago BioSciences Inc|5044017757|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|66|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Eutilex Co Ltd|5051398207|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|66|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
ECS Botanics Holdings Ltd|4295858215|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|65|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
4D Pharma PLC|5041067693|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|65|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
4D Pharma PLC|5041067693|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|65|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
ECS Botanics Holdings Ltd|4295858215|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|65|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
KG Eco Technology Services Co Ltd|4296902562|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|63|G_risk|Semiconductors|2020|0.0|0.0
KG Eco Technology Services Co Ltd|4296902562|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|63|G_risk|Semiconductors|2019|0.0|0.0
PLx Pharma Winddown Corp|5000836239|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|63|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
Eledon Pharmaceuticals Inc|4297665665|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|63|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
PLx Pharma Winddown Corp|5000836239|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|63|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
Eledon Pharmaceuticals Inc|4297665665|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|63|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Eledon Pharmaceuticals Inc|4297665665|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|63|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Eledon Pharmaceuticals Inc|4297665665|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|63|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
Eledon Pharmaceuticals Inc|4297665665|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|63|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
On Semiconductor Connectivity Solutions Inc|4297598700|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|62|G_risk|Semiconductors|2017|0.4|4.61512051684126
Somalogic Inc|5079707680|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|62|G_risk|Biotechnology & Pharmaceuticals|2022|0.0|0.0
Somalogic Inc|5079707680|int|CALCULATED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|62|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
On Semiconductor Connectivity Solutions Inc|4297598700|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|62|G_risk|Semiconductors|2017|0.4|4.61512051684126
Somalogic Inc|5079707680|int|CALCULATED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|62|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Somalogic Inc|5079707680|int|CALCULATED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|0.0|62|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Zelira Therapeutics Ltd|4295858351|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|61|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Avicanna Inc|5056390733|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|61|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Foundation Medicine Inc|5000714889|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|61|G_risk|Biotechnology & Pharmaceuticals|2017|0.4|4.61512051684126
Fusion Pharmaceuticals Inc|5048323561|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|61|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Avicanna Inc|5056390733|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|61|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
aTyr Pharma Inc|4297313459|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|61|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Fusion Pharmaceuticals Inc|5048323561|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|61|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Zelira Therapeutics Ltd|4295858351|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|61|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Fusion Pharmaceuticals Inc|5048323561|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|61|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
aTyr Pharma Inc|4297313459|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|61|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Decibel Cannabis Company Inc|5067493625|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|60|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Diplomat Pharmacy Inc|4297771046|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|60|G_risk|Biotechnology & Pharmaceuticals|2017|0.4|4.61512051684126
Decibel Cannabis Company Inc|5067493625|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|60|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Algorae Pharmaceuticals Ltd|4295858860|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|59|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Algorae Pharmaceuticals Ltd|4295858860|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|59|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
MMJ Group Holdings Ltd|5044166983|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|58|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
MMJ Group Holdings Ltd|5044166983|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|58|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Cassiopea SpA|5035325252|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|57|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
Bio-Thera Solutions Ltd|5000908161|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|57|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Bio-Thera Solutions Ltd|5000908161|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|57|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Cassiopea SpA|5035325252|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|57|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
Cassiopea SpA|5035325252|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|57|G_risk|Biotechnology & Pharmaceuticals|2020|0.4|4.61512051684126
Viela Bio Inc|5061208560|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|57|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
Viela Bio Inc|5061208560|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|57|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
Cassiopea SpA|5035325252|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|57|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
Lundbeck Seattle Biopharmaceuticals Inc|4296032231|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|55|G_risk|Biotechnology & Pharmaceuticals|2017|0.4|4.61512051684126
Dova Pharmaceuticals Inc|5052128613|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|53|G_risk|Biotechnology & Pharmaceuticals|2017|0.4|4.61512051684126
Iterum Therapeutics PLC|5047749438|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|53|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
Iterum Therapeutics PLC|5047749438|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|53|G_risk|Biotechnology & Pharmaceuticals|2019|0.4|4.61512051684126
Synthorx Inc|5042373556|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|52|G_risk|Biotechnology & Pharmaceuticals|2018|0.4|4.61512051684126
Synthorx Inc|5042373556|int|CALCULATED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|52|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Synthorx Inc|5042373556|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|1.0|52|G_risk|Biotechnology & Pharmaceuticals|2018|0.004|0.6931471805599453
Synthorx Inc|5042373556|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|1.0|52|G_risk|Biotechnology & Pharmaceuticals|2021|0.004|0.6931471805599453
Synthorx Inc|5042373556|int|REPORTED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|52|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Synthorx Inc|5042373556|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|52|G_risk|Biotechnology & Pharmaceuticals|2018|0.4|4.61512051684126
Synthorx Inc|5042373556|int|CALCULATED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|52|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Audentes Therapeutics Inc|5040171536|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|49|G_risk|Biotechnology & Pharmaceuticals|2017|0.4|4.61512051684126
Audentes Therapeutics Inc|5040171536|float|REPORTED|All non-audit fees divided by the audit and audit-related fees paid to the group auditor.|ANALYTICNONAUDITAUDITFEESRATIO|0.0|49|G_risk|Biotechnology & Pharmaceuticals|2017|0.0|0.0
Audentes Therapeutics Inc|5040171536|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|49|G_risk|Biotechnology & Pharmaceuticals|2017|0.4|4.61512051684126
Audentes Therapeutics Inc|5040171536|int|REPORTED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|49|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Audentes Therapeutics Inc|5040171536|int|CALCULATED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|49|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Audentes Therapeutics Inc|5040171536|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|1.0|49|G_risk|Biotechnology & Pharmaceuticals|2021|0.004|0.6931471805599453
Audentes Therapeutics Inc|5040171536|int|CALCULATED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|49|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Audentes Therapeutics Inc|5040171536|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|1.0|49|G_risk|Biotechnology & Pharmaceuticals|2021|0.004|0.6931471805599453
MYOS RENS Technology Inc|4297660959|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|48|G_risk|Semiconductors|2019|0.4|4.61512051684126
MYOS RENS Technology Inc|4297660959|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|48|G_risk|Semiconductors|2019|0.4|4.61512051684126
Majid Al Futtaim Holding LLC|5000030405|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2023|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|CALCULATED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2022|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|CALCULATED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|247|G_risk|Biotechnology & Pharmaceuticals|2023|0.004|0.6931471805599453
Majid Al Futtaim Holding LLC|5000030405|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2022|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|CALCULATED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|CALCULATED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|CALCULATED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|CALCULATED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|REPORTED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2023|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|CALCULATED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|1.0|247|G_risk|Biotechnology & Pharmaceuticals|2023|0.004|0.6931471805599453
Majid Al Futtaim Holding LLC|5000030405|int|CALCULATED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|1.0|247|G_risk|Biotechnology & Pharmaceuticals|2022|0.004|0.6931471805599453
Majid Al Futtaim Holding LLC|5000030405|int|CALCULATED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|REPORTED|Has the company reduced or eliminated cumulative voting in regard to the election of board members?|ELIMINATION_CUM_VOTING_RIGHTS|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2022|0.0|0.0
Majid Al Futtaim Holding LLC|5000030405|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|247|G_risk|Biotechnology & Pharmaceuticals|2023|0.0|0.0
Montage Technology Co Ltd|5040042223|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|202|G_risk|Semiconductors|2020|0.0|0.0
Montage Technology Co Ltd|5040042223|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|202|G_risk|Semiconductors|2023|0.4|4.61512051684126
Montage Technology Co Ltd|5040042223|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|202|G_risk|Semiconductors|2022|0.4|4.61512051684126
Montage Technology Co Ltd|5040042223|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|202|G_risk|Semiconductors|2019|0.0|0.0
Santhera Pharmaceuticals Holding AG|4295890728|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|186|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Santhera Pharmaceuticals Holding AG|4295890728|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|186|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Santhera Pharmaceuticals Holding AG|4295890728|int|REPORTED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|1.0|186|G_risk|Biotechnology & Pharmaceuticals|2023|0.004|0.6931471805599453
Santhera Pharmaceuticals Holding AG|4295890728|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|186|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Cemat A/S|4295865974|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|180|G_risk|Semiconductors|2020|0.0|0.0
Cemat A/S|4295865974|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|180|G_risk|Semiconductors|2019|0.0|0.0
China Resources Microelectronics Ltd|4295871923|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|179|G_risk|Semiconductors|2020|0.0|0.0
Alphamab Oncology|5070827750|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|179|G_risk|Biotechnology & Pharmaceuticals|2020|0.004|0.6931471805599453
China Resources Microelectronics Ltd|4295871923|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|179|G_risk|Semiconductors|2022|0.4|4.61512051684126
China Resources Microelectronics Ltd|4295871923|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|179|G_risk|Semiconductors|2021|0.4|4.61512051684126
China Resources Microelectronics Ltd|4295871923|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|179|G_risk|Semiconductors|2020|0.4|4.61512051684126
China Resources Microelectronics Ltd|4295871923|int|CALCULATED|Does the company have an external auditor of its CSR/H&S/Sustainability report?|CSR_REPORTING_EXTERNAL_AUDIT|0.0|179|G_risk|Semiconductors|2019|0.0|0.0
Alphamab Oncology|5070827750|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|66.67|179|G_risk|Biotechnology & Pharmaceuticals|2023|0.26668|4.2146429502441345
China Resources Microelectronics Ltd|4295871923|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|179|G_risk|Semiconductors|2020|0.4|4.61512051684126
China Resources Microelectronics Ltd|4295871923|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|179|G_risk|Semiconductors|2022|0.4|4.61512051684126
China Resources Microelectronics Ltd|4295871923|int|REPORTED|Is the company's CSR report published in accordance with the GRI guidelines?|CSR_REPORTINGGRI|1.0|179|G_risk|Semiconductors|2020|0.004|0.6931471805599453
China Resources Microelectronics Ltd|4295871923|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|179|G_risk|Semiconductors|2021|0.4|4.61512051684126
Alphamab Oncology|5070827750|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|179|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Oryzon Genomics SA|4297159438|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|175|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Oryzon Genomics SA|4297159438|int|REPORTED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|175|G_risk|Biotechnology & Pharmaceuticals|2021|0.0|0.0
Oryzon Genomics SA|4297159438|int|CALCULATED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|175|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Oryzon Genomics SA|4297159438|int|CALCULATED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|175|G_risk|Biotechnology & Pharmaceuticals|2019|0.0|0.0
Oryzon Genomics SA|4297159438|int|CALCULATED|Has the company limited the rights of shareholders to call special meetings?|CALL_MEETINGS_LIMITED_RIGHTS|0.0|175|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Oryzon Genomics SA|4297159438|int|REPORTED|The number of anti-takeover devices in place in excess of two.|ANALYTIC_ANTI_TAKEOVER_DEVICES|0.0|175|G_risk|Biotechnology & Pharmaceuticals|2020|0.0|0.0
Oryzon Genomics SA|4297159438|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|175|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Oryzon Genomics SA|4297159438|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|175|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Hua Medicine|5046653844|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|173|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
Hua Medicine|5046653844|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|173|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Hua Medicine|5046653844|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|173|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
Hua Medicine|5046653844|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|173|G_risk|Biotechnology & Pharmaceuticals|2022|0.4|4.61512051684126
Hua Medicine|5046653844|float|REPORTED|Percentage of non-executive board members on the audit committee as stipulated by the company.|AUDITCOMMNONEXECMEMBERS|100.0|173|G_risk|Biotechnology & Pharmaceuticals|2021|0.4|4.61512051684126
Hua Medicine|5046653844|float|REPORTED|Percentage of non-executive board members on the compensation committee as stipulated by the company.|COMPCOMMNONEXECMEMBERS|100.0|173|G_risk|Biotechnology & Pharmaceuticals|2023|0.4|4.61512051684126
