company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log
Enochian Biosciences Inc,5036384219,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,177,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Enochian Biosciences Inc,5036384219,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,177,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Taysha Gene Therapies Inc,5074235329,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,176,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Taysha Gene Therapies Inc,5074235329,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,176,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Turning Point Therapeutics Inc,5068346529,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,175,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Turning Point Therapeutics Inc,5068346529,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,175,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Hanmi Science Co Ltd,4295882141,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,175,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Turning Point Therapeutics Inc,5068346529,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,175,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Hanmi Science Co Ltd,4295882141,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,175,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Calithera Biosciences Inc,5000784443,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,175,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Calithera Biosciences Inc,5000784443,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,175,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Paradigm Biopharmaceuticals Ltd,5044166860,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,174,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Rubius Therapeutics Inc,5045880503,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,172,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Rubius Therapeutics Inc,5045880503,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,172,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Biohaven Pharmaceutical Holding Company Ltd,5040932194,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,172,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Biohaven Pharmaceutical Holding Company Ltd,5040932194,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,172,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Biohaven Pharmaceutical Holding Company Ltd,5040932194,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,172,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Rubius Therapeutics Inc,5045880503,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,172,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Vyne Therapeutics Inc,5038045986,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,171,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453
Wuhu Token Sciences Co Ltd,5000539211,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,171,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Wuhu Token Sciences Co Ltd,5000539211,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,171,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Passage Bio Inc,5065980347,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Tianjin Chase Sun Pharmaceutical Co Ltd,5000446260,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Evelo Biosciences Inc,5047108020,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Passage Bio Inc,5065980347,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,170,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Tianjin Chase Sun Pharmaceutical Co Ltd,5000446260,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Evelo Biosciences Inc,5047108020,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,170,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Passage Bio Inc,5065980347,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Passage Bio Inc,5065980347,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Evelo Biosciences Inc,5047108020,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Evelo Biosciences Inc,5047108020,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,170,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Acceleron Pharma Inc,4296015497,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,169,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Acceleron Pharma Inc,4296015497,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,169,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Acceleron Pharma Inc,4296015497,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,169,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Neoleukin Therapeutics Inc,4296262694,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,168,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Frequency Therapeutics Inc,5052794794,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,168,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Frequency Therapeutics Inc,5052794794,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,168,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Frequency Therapeutics Inc,5052794794,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,168,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Oncopeptides AB,4298493813,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,168,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Oncopeptides AB,4298493813,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,168,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Galera Therapeutics Inc,5037989344,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,168,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Neoleukin Therapeutics Inc,4296262694,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,168,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Galera Therapeutics Inc,5037989344,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,168,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Oncopeptides AB,4298493813,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,168,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Galera Therapeutics Inc,5037989344,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,168,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Oncopeptides AB,4298493813,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,168,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Galera Therapeutics Inc,5037989344,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,168,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Frequency Therapeutics Inc,5052794794,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,168,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Axcella Health Inc,5046040911,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,167,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Helixmith Co Ltd,4295881620,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,166,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Helixmith Co Ltd,4295881620,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,166,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Alteogen Inc,5035522960,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,164,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Devoteam SAS,4295868217,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,164,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453
Alteogen Inc,5035522960,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,164,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Provention Bio Inc,5056411135,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,159,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Provention Bio Inc,5056411135,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,159,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Neurobo Pharmaceuticals Inc,5045853684,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,159,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Neurobo Pharmaceuticals Inc,5045853684,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,159,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Neurobo Pharmaceuticals Inc,5045853684,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,159,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Provention Bio Inc,5056411135,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,159,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Neurobo Pharmaceuticals Inc,5045853684,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,159,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Neurobo Pharmaceuticals Inc,5045853684,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,159,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Concert Pharmaceuticals Inc,4297543586,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,158,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Concert Pharmaceuticals Inc,4297543586,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,158,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Concert Pharmaceuticals Inc,4297543586,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,158,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Aveo Pharmaceuticals Inc,4297278257,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,157,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
LogicBio Therapeutics Inc,5049432034,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,152,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
LogicBio Therapeutics Inc,5049432034,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,152,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
LogicBio Therapeutics Inc,5049432034,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,152,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Strongbridge Biopharma plc,5046703828,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,147,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Strongbridge Biopharma plc,5046703828,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,147,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Carisma Therapeutics Inc,5000661021,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,145,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Carisma Therapeutics Inc,5000661021,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,145,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Carisma Therapeutics Inc,5000661021,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,145,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Carisma Therapeutics Inc,5000661021,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,145,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Dicerna Pharmaceuticals Inc,5034137552,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,144,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Dicerna Pharmaceuticals Inc,5034137552,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,144,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Adamas Pharmaceuticals Inc,4297309035,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Adamas Pharmaceuticals Inc,4297309035,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Flexion Therapeutics Inc,4297906483,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,134,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Flexion Therapeutics Inc,4297906483,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,134,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Oxford Nanopore Technologies PLC,4297080766,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,187,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Oxford Nanopore Technologies PLC,4297080766,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,187,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Imeik Technology Development Co Ltd,5056432599,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,184,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Imeik Technology Development Co Ltd,5056432599,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,184,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Imeik Technology Development Co Ltd,5056432599,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,184,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Imeik Technology Development Co Ltd,5056432599,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,184,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Imeik Technology Development Co Ltd,5056432599,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,184,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Simcere Pharmaceutical Group Ltd,5059956980,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,179,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
GoTo Gojek Tokopedia PT Tbk,5081055647,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,174,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
GoTo Gojek Tokopedia PT Tbk,5081055647,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,174,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
GoTo Gojek Tokopedia PT Tbk,5081055647,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,174,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
GoTo Gojek Tokopedia PT Tbk,5081055647,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,174,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
GoTo Gojek Tokopedia PT Tbk,5081055647,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,174,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Gan & Lee Pharmaceuticals,5000745370,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Gan & Lee Pharmaceuticals,5000745370,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Gan & Lee Pharmaceuticals,5000745370,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Gan & Lee Pharmaceuticals,5000745370,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Gan & Lee Pharmaceuticals,5000745370,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,170,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Saga Pure ASA,5000699570,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,160,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Saga Pure ASA,5000699570,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,160,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Saga Pure ASA,5000699570,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,160,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Saga Pure ASA,5000699570,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,160,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Shanghai Medicilon Inc,4297884856,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,157,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Shanghai Medicilon Inc,4297884856,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,157,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Shanghai Medicilon Inc,4297884856,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,157,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Shanghai Medicilon Inc,4297884856,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,157,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Ocumension Therapeutics,5066605178,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,151,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Ocumension Therapeutics,5066605178,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,151,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Vicore Pharma Holding AB,5035429047,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,143,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Vicore Pharma Holding AB,5035429047,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,143,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Vicore Pharma Holding AB,5035429047,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,143,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Vicore Pharma Holding AB,5035429047,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,143,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Vicore Pharma Holding AB,5035429047,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,143,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Kancera AB,5001436678,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,139,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Kancera AB,5001436678,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,139,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Kancera AB,5001436678,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,139,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Kancera AB,5001436678,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,139,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Kancera AB,5001436678,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,139,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Neuren Pharmaceuticals Ltd,4295858589,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Neuren Pharmaceuticals Ltd,4295858589,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Neuren Pharmaceuticals Ltd,4295858589,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
